2024-04-20 16:47:53,138 [MainThread  ] [INFO ] Logging started with level: INFO
2024-04-20 16:53:50,163 [MainThread  ] [INFO ] 
2024-04-20 16:53:50,163 [MainThread  ] [INFO ] Episode 306
2024-04-20 16:53:50,163 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 16:53:50,163 [MainThread  ] [INFO ] 
2024-04-20 16:53:51,349 [MainThread  ] [INFO ] Total Reward -120.7181653920907, Theta 0.029402220621705055, Last State [0.02940222 0.06055358]
2024-04-20 16:53:51,350 [MainThread  ] [INFO ] Best Total Reward -1.4996123365506773, Best Theta 6.283185005187988
2024-04-20 16:53:51,350 [MainThread  ] [INFO ] 
2024-04-20 16:53:51,350 [MainThread  ] [INFO ] Episode 307
2024-04-20 16:53:51,350 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 16:53:51,350 [MainThread  ] [INFO ] 
2024-04-20 16:53:52,522 [MainThread  ] [INFO ] Total Reward -3.216422506154813, Theta 6.25278377532959, Last State [ 6.252784  -0.2039852]
2024-04-20 16:53:52,523 [MainThread  ] [INFO ] Best Total Reward -1.4996123365506773, Best Theta 6.283185005187988
2024-04-20 16:53:52,523 [MainThread  ] [INFO ] 
2024-04-20 16:53:52,523 [MainThread  ] [INFO ] Episode 308
2024-04-20 16:53:52,523 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 16:53:52,523 [MainThread  ] [INFO ] 
2024-04-20 16:53:53,710 [MainThread  ] [INFO ] Total Reward -3.557132238955841, Theta 6.259178638458252, Last State [ 6.2591786 -0.5144503]
2024-04-20 16:53:53,710 [MainThread  ] [INFO ] Best Total Reward -1.4996123365506773, Best Theta 6.283185005187988
2024-04-20 16:53:53,710 [MainThread  ] [INFO ] 
2024-04-20 16:53:53,710 [MainThread  ] [INFO ] Episode 309
2024-04-20 16:53:53,710 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 16:53:53,710 [MainThread  ] [INFO ] 
2024-04-20 16:53:54,899 [MainThread  ] [INFO ] Total Reward -246.25517914771754, Theta 0.009877302683889866, Last State [0.0098773  0.01014648]
2024-04-20 16:53:54,899 [MainThread  ] [INFO ] Best Total Reward -1.4996123365506773, Best Theta 6.283185005187988
2024-04-20 16:53:54,899 [MainThread  ] [INFO ] 
2024-04-20 16:53:54,899 [MainThread  ] [INFO ] Episode 310
2024-04-20 16:53:54,899 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 16:53:54,899 [MainThread  ] [INFO ] 
2024-04-20 16:53:56,097 [MainThread  ] [INFO ] Total Reward -128.35002776803677, Theta 6.275632858276367, Last State [ 6.275633   -0.05350898]
2024-04-20 16:53:56,097 [MainThread  ] [INFO ] Best Total Reward -1.4996123365506773, Best Theta 6.283185005187988
2024-04-20 16:53:56,097 [MainThread  ] [INFO ] Now we save the model
2024-04-20 16:53:56,100 [MainThread  ] [INFO ] 
2024-04-20 16:53:56,100 [MainThread  ] [INFO ] Episode 311
2024-04-20 16:53:56,100 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 16:53:56,100 [MainThread  ] [INFO ] 
2024-04-20 16:53:57,357 [MainThread  ] [INFO ] Total Reward -249.33079516629994, Theta 6.230724334716797, Last State [6.2307243 1.1203374]
2024-04-20 16:53:57,357 [MainThread  ] [INFO ] Best Total Reward -1.4996123365506773, Best Theta 6.283185005187988
2024-04-20 16:53:57,357 [MainThread  ] [INFO ] 
2024-04-20 16:53:57,357 [MainThread  ] [INFO ] Episode 312
2024-04-20 16:53:57,357 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 16:53:57,357 [MainThread  ] [INFO ] 
2024-04-20 16:53:58,555 [MainThread  ] [INFO ] Total Reward -388.11541579231255, Theta 6.270917892456055, Last State [ 6.270918   -0.16892844]
2024-04-20 16:53:58,555 [MainThread  ] [INFO ] Best Total Reward -1.4996123365506773, Best Theta 6.283185005187988
2024-04-20 16:53:58,555 [MainThread  ] [INFO ] 
2024-04-20 16:53:58,555 [MainThread  ] [INFO ] Episode 313
2024-04-20 16:53:58,555 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 16:53:58,555 [MainThread  ] [INFO ] 
2024-04-20 16:53:59,776 [MainThread  ] [INFO ] Total Reward -119.2352348787033, Theta 0.17722879350185394, Last State [0.1772288  0.00296853]
2024-04-20 16:53:59,777 [MainThread  ] [INFO ] Best Total Reward -1.4996123365506773, Best Theta 6.283185005187988
2024-04-20 16:53:59,777 [MainThread  ] [INFO ] 
2024-04-20 16:53:59,777 [MainThread  ] [INFO ] Episode 314
2024-04-20 16:53:59,777 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 16:53:59,777 [MainThread  ] [INFO ] 
2024-04-20 16:54:00,970 [MainThread  ] [INFO ] Total Reward -128.93292944139097, Theta 0.049147382378578186, Last State [ 0.04914738 -0.26432383]
2024-04-20 16:54:00,970 [MainThread  ] [INFO ] Best Total Reward -1.4996123365506773, Best Theta 6.283185005187988
2024-04-20 16:54:00,970 [MainThread  ] [INFO ] 
2024-04-20 16:54:00,970 [MainThread  ] [INFO ] Episode 315
2024-04-20 16:54:00,970 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 16:54:00,970 [MainThread  ] [INFO ] 
2024-04-20 16:54:02,166 [MainThread  ] [INFO ] Total Reward -119.48432590517754, Theta 0.13524968922138214, Last State [0.13524969 0.0323632 ]
2024-04-20 16:54:02,166 [MainThread  ] [INFO ] Best Total Reward -1.4996123365506773, Best Theta 6.283185005187988
2024-04-20 16:54:02,166 [MainThread  ] [INFO ] Now we save the model
2024-04-20 16:54:02,169 [MainThread  ] [INFO ] 
2024-04-20 16:54:02,169 [MainThread  ] [INFO ] Episode 316
2024-04-20 16:54:02,169 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 16:54:02,169 [MainThread  ] [INFO ] 
2024-04-20 16:54:03,385 [MainThread  ] [INFO ] Total Reward -261.1508455760204, Theta 0.18866387009620667, Last State [ 0.18866387 -0.03372889]
2024-04-20 16:54:03,385 [MainThread  ] [INFO ] Best Total Reward -1.4996123365506773, Best Theta 6.283185005187988
2024-04-20 16:54:03,385 [MainThread  ] [INFO ] 
2024-04-20 16:54:03,385 [MainThread  ] [INFO ] Episode 317
2024-04-20 16:54:03,385 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 16:54:03,386 [MainThread  ] [INFO ] 
2024-04-20 16:54:04,596 [MainThread  ] [INFO ] Total Reward -126.64321108139877, Theta 0.0826573371887207, Last State [ 0.08265734 -0.09299713]
2024-04-20 16:54:04,596 [MainThread  ] [INFO ] Best Total Reward -1.4996123365506773, Best Theta 6.283185005187988
2024-04-20 16:54:04,596 [MainThread  ] [INFO ] 
2024-04-20 16:54:04,596 [MainThread  ] [INFO ] Episode 318
2024-04-20 16:54:04,596 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 16:54:04,596 [MainThread  ] [INFO ] 
2024-04-20 16:54:05,810 [MainThread  ] [INFO ] Total Reward -248.9047275396343, Theta 0.050002556294202805, Last State [ 0.05000256 -0.18843956]
2024-04-20 16:54:05,811 [MainThread  ] [INFO ] Best Total Reward -1.4996123365506773, Best Theta 6.283185005187988
2024-04-20 16:54:05,811 [MainThread  ] [INFO ] 
2024-04-20 16:54:05,811 [MainThread  ] [INFO ] Episode 319
2024-04-20 16:54:05,811 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 16:54:05,811 [MainThread  ] [INFO ] 
2024-04-20 16:54:07,018 [MainThread  ] [INFO ] Total Reward -276.4227655513771, Theta 0.0011801928048953414, Last State [0.00118019 0.03958847]
2024-04-20 16:54:07,018 [MainThread  ] [INFO ] Best Total Reward -1.4996123365506773, Best Theta 6.283185005187988
2024-04-20 16:54:07,018 [MainThread  ] [INFO ] 
2024-04-20 16:54:07,018 [MainThread  ] [INFO ] Episode 320
2024-04-20 16:54:07,018 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 16:54:07,018 [MainThread  ] [INFO ] 
2024-04-20 16:54:08,211 [MainThread  ] [INFO ] Total Reward -124.8327091135552, Theta 0.013970057480037212, Last State [ 0.01397006 -0.12026646]
2024-04-20 16:54:08,211 [MainThread  ] [INFO ] Best Total Reward -1.4996123365506773, Best Theta 6.283185005187988
2024-04-20 16:54:08,211 [MainThread  ] [INFO ] Now we save the model
2024-04-20 16:54:08,216 [MainThread  ] [INFO ] 
2024-04-20 16:54:08,216 [MainThread  ] [INFO ] Episode 321
2024-04-20 16:54:08,216 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 16:54:08,216 [MainThread  ] [INFO ] 
2024-04-20 16:54:09,418 [MainThread  ] [INFO ] Total Reward -114.76116595608183, Theta 0.038444798439741135, Last State [ 0.0384448  -0.05652767]
2024-04-20 16:54:09,419 [MainThread  ] [INFO ] Best Total Reward -1.4996123365506773, Best Theta 6.283185005187988
2024-04-20 16:54:09,419 [MainThread  ] [INFO ] 
2024-04-20 16:54:09,419 [MainThread  ] [INFO ] Episode 322
2024-04-20 16:54:09,419 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 16:54:09,419 [MainThread  ] [INFO ] 
2024-04-20 16:54:10,628 [MainThread  ] [INFO ] Total Reward -126.89529003729052, Theta 0.004020123276859522, Last State [ 0.00402012 -0.06039584]
2024-04-20 16:54:10,628 [MainThread  ] [INFO ] Best Total Reward -1.4996123365506773, Best Theta 6.283185005187988
2024-04-20 16:54:10,628 [MainThread  ] [INFO ] 
2024-04-20 16:54:10,628 [MainThread  ] [INFO ] Episode 323
2024-04-20 16:54:10,628 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 16:54:10,628 [MainThread  ] [INFO ] 
2024-04-20 16:54:11,832 [MainThread  ] [INFO ] Total Reward -125.85154112347882, Theta 6.146481513977051, Last State [6.1464815  0.13832325]
2024-04-20 16:54:11,832 [MainThread  ] [INFO ] Best Total Reward -1.4996123365506773, Best Theta 6.283185005187988
2024-04-20 16:54:11,832 [MainThread  ] [INFO ] 
2024-04-20 16:54:11,832 [MainThread  ] [INFO ] Episode 324
2024-04-20 16:54:11,832 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 16:54:11,832 [MainThread  ] [INFO ] 
2024-04-20 16:54:13,027 [MainThread  ] [INFO ] Total Reward -359.3441630347263, Theta 0.017830271273851395, Last State [0.01783027 0.02236482]
2024-04-20 16:54:13,027 [MainThread  ] [INFO ] Best Total Reward -1.4996123365506773, Best Theta 6.283185005187988
2024-04-20 16:54:13,027 [MainThread  ] [INFO ] 
2024-04-20 16:54:13,027 [MainThread  ] [INFO ] Episode 325
2024-04-20 16:54:13,027 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 16:54:13,027 [MainThread  ] [INFO ] 
2024-04-20 16:54:14,302 [MainThread  ] [INFO ] Total Reward -258.03152383767275, Theta 0.007196437101811171, Last State [0.00719644 0.31945753]
2024-04-20 16:54:14,303 [MainThread  ] [INFO ] Best Total Reward -1.4996123365506773, Best Theta 6.283185005187988
2024-04-20 16:54:14,303 [MainThread  ] [INFO ] Now we save the model
2024-04-20 16:54:14,310 [MainThread  ] [INFO ] 
2024-04-20 16:54:14,310 [MainThread  ] [INFO ] Episode 326
2024-04-20 16:54:14,310 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 16:54:14,310 [MainThread  ] [INFO ] 
2024-04-20 16:54:15,594 [MainThread  ] [INFO ] Total Reward -443.647286344185, Theta 0.019810812547802925, Last State [ 0.01981081 -0.11003014]
2024-04-20 16:54:15,594 [MainThread  ] [INFO ] Best Total Reward -1.4996123365506773, Best Theta 6.283185005187988
2024-04-20 16:54:15,594 [MainThread  ] [INFO ] 
2024-04-20 16:54:15,594 [MainThread  ] [INFO ] Episode 327
2024-04-20 16:54:15,594 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 16:54:15,594 [MainThread  ] [INFO ] 
2024-04-20 16:54:16,777 [MainThread  ] [INFO ] Total Reward -237.52709069141045, Theta 0.14992186427116394, Last State [ 0.14992186 -0.07373551]
2024-04-20 16:54:16,777 [MainThread  ] [INFO ] Best Total Reward -1.4996123365506773, Best Theta 6.283185005187988
2024-04-20 16:54:16,777 [MainThread  ] [INFO ] 
2024-04-20 16:54:16,778 [MainThread  ] [INFO ] Episode 328
2024-04-20 16:54:16,778 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 16:54:16,778 [MainThread  ] [INFO ] 
2024-04-20 16:54:17,973 [MainThread  ] [INFO ] Total Reward -370.7250721384151, Theta 0.019125398248434067, Last State [0.0191254  0.12239934]
2024-04-20 16:54:17,973 [MainThread  ] [INFO ] Best Total Reward -1.4996123365506773, Best Theta 6.283185005187988
2024-04-20 16:54:17,973 [MainThread  ] [INFO ] 
2024-04-20 16:54:17,973 [MainThread  ] [INFO ] Episode 329
2024-04-20 16:54:17,973 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 16:54:17,973 [MainThread  ] [INFO ] 
2024-04-20 16:54:19,163 [MainThread  ] [INFO ] Total Reward -116.5084133099565, Theta 0.03579646348953247, Last State [0.03579646 0.0816043 ]
2024-04-20 16:54:19,163 [MainThread  ] [INFO ] Best Total Reward -1.4996123365506773, Best Theta 6.283185005187988
2024-04-20 16:54:19,163 [MainThread  ] [INFO ] 
2024-04-20 16:54:19,163 [MainThread  ] [INFO ] Episode 330
2024-04-20 16:54:19,163 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 16:54:19,163 [MainThread  ] [INFO ] 
2024-04-20 16:54:20,359 [MainThread  ] [INFO ] Total Reward -2.485789227524535, Theta 0.007176725193858147, Last State [0.00717673 0.32675427]
2024-04-20 16:54:20,359 [MainThread  ] [INFO ] Best Total Reward -1.4996123365506773, Best Theta 6.283185005187988
2024-04-20 16:54:20,359 [MainThread  ] [INFO ] Now we save the model
2024-04-20 16:54:20,363 [MainThread  ] [INFO ] 
2024-04-20 16:54:20,363 [MainThread  ] [INFO ] Episode 331
2024-04-20 16:54:20,363 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 16:54:20,363 [MainThread  ] [INFO ] 
2024-04-20 16:54:21,564 [MainThread  ] [INFO ] Total Reward -127.7020663971316, Theta 0.001306383404880762, Last State [ 0.00130638 -0.01466293]
2024-04-20 16:54:21,564 [MainThread  ] [INFO ] Best Total Reward -1.4996123365506773, Best Theta 6.283185005187988
2024-04-20 16:54:21,564 [MainThread  ] [INFO ] 
2024-04-20 16:54:21,564 [MainThread  ] [INFO ] Episode 332
2024-04-20 16:54:21,564 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 16:54:21,564 [MainThread  ] [INFO ] 
2024-04-20 16:54:22,801 [MainThread  ] [INFO ] Total Reward -124.3305246253664, Theta 0.0045577469281852245, Last State [0.00455775 0.15973032]
2024-04-20 16:54:22,801 [MainThread  ] [INFO ] Best Total Reward -1.4996123365506773, Best Theta 6.283185005187988
2024-04-20 16:54:22,801 [MainThread  ] [INFO ] 
2024-04-20 16:54:22,801 [MainThread  ] [INFO ] Episode 333
2024-04-20 16:54:22,801 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 16:54:22,801 [MainThread  ] [INFO ] 
2024-04-20 16:54:23,986 [MainThread  ] [INFO ] Total Reward -250.95693421995372, Theta 0.0017927662702277303, Last State [ 0.00179277 -0.08062471]
2024-04-20 16:54:23,986 [MainThread  ] [INFO ] Best Total Reward -1.4996123365506773, Best Theta 6.283185005187988
2024-04-20 16:54:23,986 [MainThread  ] [INFO ] 
2024-04-20 16:54:23,986 [MainThread  ] [INFO ] Episode 334
2024-04-20 16:54:23,986 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 16:54:23,986 [MainThread  ] [INFO ] 
2024-04-20 16:54:25,202 [MainThread  ] [INFO ] Total Reward -119.602465626133, Theta 6.2820329666137695, Last State [ 6.282033   -0.13394055]
2024-04-20 16:54:25,202 [MainThread  ] [INFO ] Best Total Reward -1.4996123365506773, Best Theta 6.283185005187988
2024-04-20 16:54:25,202 [MainThread  ] [INFO ] 
2024-04-20 16:54:25,202 [MainThread  ] [INFO ] Episode 335
2024-04-20 16:54:25,202 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 16:54:25,202 [MainThread  ] [INFO ] 
2024-04-20 16:54:26,405 [MainThread  ] [INFO ] Total Reward -399.76047631789714, Theta 0.001173570635728538, Last State [ 0.00117357 -0.03135923]
2024-04-20 16:54:26,405 [MainThread  ] [INFO ] Best Total Reward -1.4996123365506773, Best Theta 6.283185005187988
2024-04-20 16:54:26,405 [MainThread  ] [INFO ] Now we save the model
2024-04-20 16:54:26,409 [MainThread  ] [INFO ] 
2024-04-20 16:54:26,409 [MainThread  ] [INFO ] Episode 336
2024-04-20 16:54:26,409 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 16:54:26,409 [MainThread  ] [INFO ] 
2024-04-20 16:54:27,607 [MainThread  ] [INFO ] Total Reward -243.36437095961725, Theta 0.10223561525344849, Last State [0.10223562 0.01900877]
2024-04-20 16:54:27,607 [MainThread  ] [INFO ] Best Total Reward -1.4996123365506773, Best Theta 6.283185005187988
2024-04-20 16:54:27,607 [MainThread  ] [INFO ] 
2024-04-20 16:54:27,607 [MainThread  ] [INFO ] Episode 337
2024-04-20 16:54:27,607 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 16:54:27,607 [MainThread  ] [INFO ] 
2024-04-20 16:54:28,803 [MainThread  ] [INFO ] Total Reward -126.60412219791618, Theta 0.0020467534195631742, Last State [ 0.00204675 -0.09082025]
2024-04-20 16:54:28,804 [MainThread  ] [INFO ] Best Total Reward -1.4996123365506773, Best Theta 6.283185005187988
2024-04-20 16:54:28,804 [MainThread  ] [INFO ] 
2024-04-20 16:54:28,804 [MainThread  ] [INFO ] Episode 338
2024-04-20 16:54:28,804 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 16:54:28,804 [MainThread  ] [INFO ] 
2024-04-20 16:54:30,002 [MainThread  ] [INFO ] Total Reward -394.83641380311275, Theta 0.00421836506575346, Last State [0.00421837 0.10555713]
2024-04-20 16:54:30,002 [MainThread  ] [INFO ] Best Total Reward -1.4996123365506773, Best Theta 6.283185005187988
2024-04-20 16:54:30,002 [MainThread  ] [INFO ] 
2024-04-20 16:54:30,002 [MainThread  ] [INFO ] Episode 339
2024-04-20 16:54:30,002 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 16:54:30,002 [MainThread  ] [INFO ] 
2024-04-20 16:54:31,225 [MainThread  ] [INFO ] Total Reward -7.051994372904611, Theta 6.055346488952637, Last State [ 6.0553465  -0.11337643]
2024-04-20 16:54:31,225 [MainThread  ] [INFO ] Best Total Reward -1.4996123365506773, Best Theta 6.283185005187988
2024-04-20 16:54:31,226 [MainThread  ] [INFO ] 
2024-04-20 16:54:31,226 [MainThread  ] [INFO ] Episode 340
2024-04-20 16:54:31,226 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 16:54:31,226 [MainThread  ] [INFO ] 
2024-04-20 16:54:32,432 [MainThread  ] [INFO ] Total Reward -392.4279936525068, Theta 6.092134952545166, Last State [6.092135   0.04150135]
2024-04-20 16:54:32,433 [MainThread  ] [INFO ] Best Total Reward -1.4996123365506773, Best Theta 6.283185005187988
2024-04-20 16:54:32,433 [MainThread  ] [INFO ] Now we save the model
2024-04-20 16:54:32,436 [MainThread  ] [INFO ] 
2024-04-20 16:54:32,436 [MainThread  ] [INFO ] Episode 341
2024-04-20 16:54:32,436 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 16:54:32,436 [MainThread  ] [INFO ] 
2024-04-20 16:54:33,632 [MainThread  ] [INFO ] Total Reward -132.37927560174919, Theta 0.001538861426524818, Last State [0.00153886 0.11082567]
2024-04-20 16:54:33,633 [MainThread  ] [INFO ] Best Total Reward -1.4996123365506773, Best Theta 6.283185005187988
2024-04-20 16:54:33,633 [MainThread  ] [INFO ] 
2024-04-20 16:54:33,633 [MainThread  ] [INFO ] Episode 342
2024-04-20 16:54:33,633 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 16:54:33,633 [MainThread  ] [INFO ] 
2024-04-20 16:54:34,840 [MainThread  ] [INFO ] Total Reward -241.34390394238073, Theta 6.280515193939209, Last State [ 6.280515   -0.20815374]
2024-04-20 16:54:34,840 [MainThread  ] [INFO ] Best Total Reward -1.4996123365506773, Best Theta 6.283185005187988
2024-04-20 16:54:34,840 [MainThread  ] [INFO ] 
2024-04-20 16:54:34,840 [MainThread  ] [INFO ] Episode 343
2024-04-20 16:54:34,840 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 16:54:34,840 [MainThread  ] [INFO ] 
2024-04-20 16:54:36,027 [MainThread  ] [INFO ] Total Reward -1.5394967105901047, Theta 0.0068850270472466946, Last State [ 0.00688503 -0.07934552]
2024-04-20 16:54:36,027 [MainThread  ] [INFO ] Best Total Reward -1.4996123365506773, Best Theta 6.283185005187988
2024-04-20 16:54:36,027 [MainThread  ] [INFO ] 
2024-04-20 16:54:36,027 [MainThread  ] [INFO ] Episode 344
2024-04-20 16:54:36,027 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 16:54:36,027 [MainThread  ] [INFO ] 
2024-04-20 16:54:37,212 [MainThread  ] [INFO ] Total Reward -117.08659492937694, Theta 0.009533234871923923, Last State [ 0.00953323 -0.01122119]
2024-04-20 16:54:37,212 [MainThread  ] [INFO ] Best Total Reward -1.4996123365506773, Best Theta 6.283185005187988
2024-04-20 16:54:37,212 [MainThread  ] [INFO ] 
2024-04-20 16:54:37,212 [MainThread  ] [INFO ] Episode 345
2024-04-20 16:54:37,212 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 16:54:37,213 [MainThread  ] [INFO ] 
2024-04-20 16:54:38,461 [MainThread  ] [INFO ] Total Reward -125.32126654797446, Theta 6.28264045715332, Last State [6.2826405 0.5975304]
2024-04-20 16:54:38,461 [MainThread  ] [INFO ] Best Total Reward -1.4996123365506773, Best Theta 6.283185005187988
2024-04-20 16:54:38,461 [MainThread  ] [INFO ] Now we save the model
2024-04-20 16:54:38,465 [MainThread  ] [INFO ] 
2024-04-20 16:54:38,465 [MainThread  ] [INFO ] Episode 346
2024-04-20 16:54:38,465 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 16:54:38,465 [MainThread  ] [INFO ] 
2024-04-20 16:54:39,663 [MainThread  ] [INFO ] Total Reward -3.8047173084012513, Theta 0.0002918195095844567, Last State [0.00029182 0.1846513 ]
2024-04-20 16:54:39,664 [MainThread  ] [INFO ] Best Total Reward -1.4996123365506773, Best Theta 6.283185005187988
2024-04-20 16:54:39,664 [MainThread  ] [INFO ] 
2024-04-20 16:54:39,664 [MainThread  ] [INFO ] Episode 347
2024-04-20 16:54:39,664 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 16:54:39,664 [MainThread  ] [INFO ] 
2024-04-20 16:54:40,858 [MainThread  ] [INFO ] Total Reward -117.33265459164977, Theta 0.0015631956048309803, Last State [0.0015632  0.10598152]
2024-04-20 16:54:40,858 [MainThread  ] [INFO ] Best Total Reward -1.4996123365506773, Best Theta 6.283185005187988
2024-04-20 16:54:40,858 [MainThread  ] [INFO ] 
2024-04-20 16:54:40,858 [MainThread  ] [INFO ] Episode 348
2024-04-20 16:54:40,858 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 16:54:40,858 [MainThread  ] [INFO ] 
2024-04-20 16:54:42,052 [MainThread  ] [INFO ] Total Reward -121.05443845636303, Theta 6.235071182250977, Last State [ 6.235071   -0.11347551]
2024-04-20 16:54:42,052 [MainThread  ] [INFO ] Best Total Reward -1.4996123365506773, Best Theta 6.283185005187988
2024-04-20 16:54:42,052 [MainThread  ] [INFO ] 
2024-04-20 16:54:42,052 [MainThread  ] [INFO ] Episode 349
2024-04-20 16:54:42,052 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 16:54:42,052 [MainThread  ] [INFO ] 
2024-04-20 16:54:43,230 [MainThread  ] [INFO ] Total Reward -255.3424325246528, Theta 6.274797439575195, Last State [ 6.2747974  -0.20776066]
2024-04-20 16:54:43,230 [MainThread  ] [INFO ] Best Total Reward -1.4996123365506773, Best Theta 6.283185005187988
2024-04-20 16:54:43,230 [MainThread  ] [INFO ] 
2024-04-20 16:54:43,230 [MainThread  ] [INFO ] Episode 350
2024-04-20 16:54:43,230 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 16:54:43,230 [MainThread  ] [INFO ] 
2024-04-20 16:54:44,424 [MainThread  ] [INFO ] Total Reward -127.61718458687855, Theta 0.005735034588724375, Last State [0.00573503 0.16353732]
2024-04-20 16:54:44,424 [MainThread  ] [INFO ] Best Total Reward -1.4996123365506773, Best Theta 6.283185005187988
2024-04-20 16:54:44,425 [MainThread  ] [INFO ] Now we save the model
2024-04-20 16:54:44,429 [MainThread  ] [INFO ] 
2024-04-20 16:54:44,429 [MainThread  ] [INFO ] Episode 351
2024-04-20 16:54:44,429 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 16:54:44,429 [MainThread  ] [INFO ] 
2024-04-20 16:54:45,626 [MainThread  ] [INFO ] Total Reward -1.6265518682781088, Theta 6.267969608306885, Last State [ 6.2679696  -0.05896585]
2024-04-20 16:54:45,626 [MainThread  ] [INFO ] Best Total Reward -1.4996123365506773, Best Theta 6.283185005187988
2024-04-20 16:54:45,626 [MainThread  ] [INFO ] 
2024-04-20 16:54:45,626 [MainThread  ] [INFO ] Episode 352
2024-04-20 16:54:45,626 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 16:54:45,626 [MainThread  ] [INFO ] 
2024-04-20 16:54:46,834 [MainThread  ] [INFO ] Total Reward -125.34111715230313, Theta 6.262093544006348, Last State [ 6.2620935  -0.43037766]
2024-04-20 16:54:46,834 [MainThread  ] [INFO ] Best Total Reward -1.4996123365506773, Best Theta 6.283185005187988
2024-04-20 16:54:46,834 [MainThread  ] [INFO ] 
2024-04-20 16:54:46,834 [MainThread  ] [INFO ] Episode 353
2024-04-20 16:54:46,834 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 16:54:46,834 [MainThread  ] [INFO ] 
2024-04-20 16:54:48,022 [MainThread  ] [INFO ] Total Reward -121.43132781612985, Theta 0.005496149882674217, Last State [0.00549615 0.2688388 ]
2024-04-20 16:54:48,022 [MainThread  ] [INFO ] Best Total Reward -1.4996123365506773, Best Theta 6.283185005187988
2024-04-20 16:54:48,022 [MainThread  ] [INFO ] 
2024-04-20 16:54:48,022 [MainThread  ] [INFO ] Episode 354
2024-04-20 16:54:48,022 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 16:54:48,022 [MainThread  ] [INFO ] 
2024-04-20 16:54:49,223 [MainThread  ] [INFO ] Total Reward -258.2800053538778, Theta 6.2793498039245605, Last State [ 6.27935    -0.19746193]
2024-04-20 16:54:49,223 [MainThread  ] [INFO ] Best Total Reward -1.4996123365506773, Best Theta 6.283185005187988
2024-04-20 16:54:49,223 [MainThread  ] [INFO ] 
2024-04-20 16:54:49,223 [MainThread  ] [INFO ] Episode 355
2024-04-20 16:54:49,223 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-20 16:54:49,223 [MainThread  ] [INFO ] 
2024-04-20 16:54:50,414 [MainThread  ] [INFO ] Total Reward -248.91582880304307, Theta 0.011171115562319756, Last State [0.01117112 0.07372093]
2024-04-20 16:54:50,414 [MainThread  ] [INFO ] Best Total Reward -1.4996123365506773, Best Theta 6.283185005187988
2024-04-20 16:54:50,414 [MainThread  ] [INFO ] Now we save the model
