2024-04-15 15:47:29,461 [MainThread  ] [INFO ] Logging started with level: INFO
2024-04-15 15:56:34,413 [MainThread  ] [INFO ] Total Reward -769.9619801652386, Theta 0.04478251188993454, Last State [ 0.04478251 -0.17448874], Lambda Mix 0.0
2024-04-15 15:56:34,413 [MainThread  ] [INFO ] 
2024-04-15 15:56:34,413 [MainThread  ] [INFO ] Episode 84
2024-04-15 15:56:34,413 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:56:34,414 [MainThread  ] [INFO ] 
2024-04-15 15:56:35,604 [MainThread  ] [INFO ] Total Reward -529.5730837669179, Theta 0.017691565677523613, Last State [0.01769157 0.4367057 ], Lambda Mix 0.0
2024-04-15 15:56:35,604 [MainThread  ] [INFO ] 
2024-04-15 15:56:35,604 [MainThread  ] [INFO ] Episode 85
2024-04-15 15:56:35,604 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:56:35,604 [MainThread  ] [INFO ] 
2024-04-15 15:56:36,793 [MainThread  ] [INFO ] Total Reward -379.84466290195473, Theta 6.26769495010376, Last State [ 6.267695   -0.41229364], Lambda Mix 0.0
2024-04-15 15:56:36,793 [MainThread  ] [INFO ] 
2024-04-15 15:56:36,794 [MainThread  ] [INFO ] Episode 86
2024-04-15 15:56:36,794 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:56:36,794 [MainThread  ] [INFO ] 
2024-04-15 15:56:38,008 [MainThread  ] [INFO ] Total Reward -249.51308713600338, Theta 6.256509780883789, Last State [6.25651    0.06524862], Lambda Mix 0.0
2024-04-15 15:56:38,009 [MainThread  ] [INFO ] 
2024-04-15 15:56:38,009 [MainThread  ] [INFO ] Episode 87
2024-04-15 15:56:38,009 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:56:38,009 [MainThread  ] [INFO ] 
2024-04-15 15:56:39,192 [MainThread  ] [INFO ] Total Reward -497.5616185899395, Theta 0.0003633576852735132, Last State [ 0.00036336 -0.10212061], Lambda Mix 0.0
2024-04-15 15:56:39,192 [MainThread  ] [INFO ] 
2024-04-15 15:56:39,192 [MainThread  ] [INFO ] Episode 88
2024-04-15 15:56:39,192 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:56:39,192 [MainThread  ] [INFO ] 
2024-04-15 15:56:40,421 [MainThread  ] [INFO ] Total Reward -117.94956660722745, Theta 6.255090713500977, Last State [6.2550907  0.08448233], Lambda Mix 0.0
2024-04-15 15:56:40,421 [MainThread  ] [INFO ] 
2024-04-15 15:56:40,421 [MainThread  ] [INFO ] Episode 89
2024-04-15 15:56:40,421 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:56:40,421 [MainThread  ] [INFO ] 
2024-04-15 15:56:41,622 [MainThread  ] [INFO ] Total Reward -252.75762016601328, Theta 6.279785633087158, Last State [6.2797856  0.09887482], Lambda Mix 0.0
2024-04-15 15:56:41,622 [MainThread  ] [INFO ] 
2024-04-15 15:56:41,622 [MainThread  ] [INFO ] Episode 90
2024-04-15 15:56:41,622 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:56:41,622 [MainThread  ] [INFO ] 
2024-04-15 15:56:42,797 [MainThread  ] [INFO ] Total Reward -427.6672130901785, Theta 6.226275444030762, Last State [ 6.2262754  -0.12615842], Lambda Mix 0.0
2024-04-15 15:56:42,797 [MainThread  ] [INFO ] 
2024-04-15 15:56:42,797 [MainThread  ] [INFO ] Episode 91
2024-04-15 15:56:42,797 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:56:42,797 [MainThread  ] [INFO ] 
2024-04-15 15:56:43,989 [MainThread  ] [INFO ] Total Reward -123.3933982594629, Theta 0.00596068287268281, Last State [0.00596068 0.13387914], Lambda Mix 0.0
2024-04-15 15:56:43,989 [MainThread  ] [INFO ] 
2024-04-15 15:56:43,989 [MainThread  ] [INFO ] Episode 92
2024-04-15 15:56:43,989 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:56:43,989 [MainThread  ] [INFO ] 
2024-04-15 15:56:45,178 [MainThread  ] [INFO ] Total Reward -392.13775939020366, Theta 0.0005615527043119073, Last State [ 0.00056155 -0.03962106], Lambda Mix 0.0
2024-04-15 15:56:45,178 [MainThread  ] [INFO ] 
2024-04-15 15:56:45,178 [MainThread  ] [INFO ] Episode 93
2024-04-15 15:56:45,178 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:56:45,178 [MainThread  ] [INFO ] 
2024-04-15 15:56:46,376 [MainThread  ] [INFO ] Total Reward -364.44869451287707, Theta 0.00012751833128277212, Last State [0.00012752 0.01859057], Lambda Mix 0.0
2024-04-15 15:56:46,376 [MainThread  ] [INFO ] 
2024-04-15 15:56:46,376 [MainThread  ] [INFO ] Episode 94
2024-04-15 15:56:46,376 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:56:46,376 [MainThread  ] [INFO ] 
2024-04-15 15:56:47,564 [MainThread  ] [INFO ] Total Reward -122.84438681812092, Theta 0.0013813023688271642, Last State [ 0.0013813  -0.04134995], Lambda Mix 0.0
2024-04-15 15:56:47,564 [MainThread  ] [INFO ] 
2024-04-15 15:56:47,564 [MainThread  ] [INFO ] Episode 95
2024-04-15 15:56:47,564 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:56:47,564 [MainThread  ] [INFO ] 
2024-04-15 15:56:48,762 [MainThread  ] [INFO ] Total Reward -368.02660856175277, Theta 6.265523433685303, Last State [ 6.2655234  -0.01872476], Lambda Mix 0.0
2024-04-15 15:56:48,763 [MainThread  ] [INFO ] 
2024-04-15 15:56:48,763 [MainThread  ] [INFO ] Episode 96
2024-04-15 15:56:48,763 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:56:48,763 [MainThread  ] [INFO ] 
2024-04-15 15:56:49,968 [MainThread  ] [INFO ] Total Reward -134.0465883661843, Theta 0.0043163541704416275, Last State [ 0.00431635 -0.26677957], Lambda Mix 0.0
2024-04-15 15:56:49,968 [MainThread  ] [INFO ] 
2024-04-15 15:56:49,968 [MainThread  ] [INFO ] Episode 97
2024-04-15 15:56:49,968 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:56:49,968 [MainThread  ] [INFO ] 
2024-04-15 15:56:51,168 [MainThread  ] [INFO ] Total Reward -234.3685441094266, Theta 0.012629082426428795, Last State [ 0.01262908 -0.02442046], Lambda Mix 0.0
2024-04-15 15:56:51,168 [MainThread  ] [INFO ] 
2024-04-15 15:56:51,168 [MainThread  ] [INFO ] Episode 98
2024-04-15 15:56:51,168 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:56:51,168 [MainThread  ] [INFO ] 
2024-04-15 15:56:52,360 [MainThread  ] [INFO ] Total Reward -231.0857775769223, Theta 6.280548572540283, Last State [6.2805486  0.05848602], Lambda Mix 0.0
2024-04-15 15:56:52,360 [MainThread  ] [INFO ] 
2024-04-15 15:56:52,360 [MainThread  ] [INFO ] Episode 99
2024-04-15 15:56:52,360 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:56:52,360 [MainThread  ] [INFO ] 
2024-04-15 15:56:53,550 [MainThread  ] [INFO ] Total Reward -757.6563469483665, Theta 0.1348147690296173, Last State [ 0.13481477 -1.6894802 ], Lambda Mix 0.0
2024-04-15 15:56:53,550 [MainThread  ] [INFO ] 
2024-04-15 15:56:53,551 [MainThread  ] [INFO ] Finish
2024-04-15 15:56:53,551 [MainThread  ] [INFO ] 
2024-04-15 15:56:53,552 [MainThread  ] [INFO ] Pendulum-v1 collection start with Lambda 0.0
2024-04-15 15:56:53,679 [MainThread  ] [INFO ] Total Reward -133.94536158434363, Theta 6.271188735961914, Last State [ 6.2711887  -0.32225922]
2024-04-15 15:56:53,679 [MainThread  ] [INFO ] 
2024-04-15 15:56:53,680 [MainThread  ] [INFO ] Pendulum-v1 collection start with Lambda 0.0
2024-04-15 15:56:53,783 [MainThread  ] [INFO ] Total Reward -534.3414004887395, Theta 1.4639419317245483, Last State [1.4639419 3.3834777]
2024-04-15 15:56:53,783 [MainThread  ] [INFO ] 
2024-04-15 15:56:53,784 [MainThread  ] [INFO ] Pendulum-v1 collection start with Lambda 0.0
2024-04-15 15:56:53,883 [MainThread  ] [INFO ] Total Reward -4.786972375406523, Theta 0.02372906170785427, Last State [0.02372906 0.12550624]
2024-04-15 15:56:53,883 [MainThread  ] [INFO ] 
2024-04-15 15:56:53,883 [MainThread  ] [INFO ] Pendulum-v1 collection start with Lambda 0.0
2024-04-15 15:56:53,992 [MainThread  ] [INFO ] Total Reward -133.41571474684005, Theta 6.255720615386963, Last State [6.2557206  0.07953881]
2024-04-15 15:56:53,992 [MainThread  ] [INFO ] 
2024-04-15 15:56:53,993 [MainThread  ] [INFO ] Pendulum-v1 collection start with Lambda 0.0
2024-04-15 15:56:54,098 [MainThread  ] [INFO ] Total Reward -533.5550480591473, Theta 0.48063576221466064, Last State [0.48063576 1.0563699 ]
2024-04-15 15:56:54,098 [MainThread  ] [INFO ] 
2024-04-15 15:56:54,099 [MainThread  ] [INFO ] Pendulum-v1 collection start with Lambda 0.0
2024-04-15 15:56:54,202 [MainThread  ] [INFO ] Total Reward -257.68879788644784, Theta 6.266396999359131, Last State [6.266397   0.19577602]
2024-04-15 15:56:54,202 [MainThread  ] [INFO ] 
2024-04-15 15:56:54,202 [MainThread  ] [INFO ] Pendulum-v1 collection start with Lambda 0.0
2024-04-15 15:56:54,306 [MainThread  ] [INFO ] Total Reward -2.7138608365071355, Theta 0.002464613877236843, Last State [0.00246461 0.0590243 ]
2024-04-15 15:56:54,306 [MainThread  ] [INFO ] 
2024-04-15 15:56:54,307 [MainThread  ] [INFO ] Pendulum-v1 collection start with Lambda 0.0
2024-04-15 15:56:54,492 [MainThread  ] [INFO ] Total Reward -1.8780300822351832, Theta 6.272364139556885, Last State [ 6.272364  -0.3177818]
2024-04-15 15:56:54,492 [MainThread  ] [INFO ] 
2024-04-15 15:56:54,493 [MainThread  ] [INFO ] Pendulum-v1 collection start with Lambda 0.0
2024-04-15 15:56:54,611 [MainThread  ] [INFO ] Total Reward -634.4333862732321, Theta 5.17706298828125, Last State [5.177063  2.7582712]
2024-04-15 15:56:54,611 [MainThread  ] [INFO ] 
2024-04-15 15:56:54,612 [MainThread  ] [INFO ] Pendulum-v1 collection start with Lambda 0.0
2024-04-15 15:56:54,719 [MainThread  ] [INFO ] Total Reward -253.56781188093322, Theta 6.2718729972839355, Last State [6.271873   0.18433774]
2024-04-15 15:56:54,719 [MainThread  ] [INFO ] 
2024-04-15 15:56:54,719 [MainThread  ] [INFO ] Data labeling started with Lambda 0.0
2024-04-15 15:56:55,115 [MainThread  ] [INFO ] Optimizing controller
2024-04-15 15:57:39,346 [MainThread  ] [INFO ] Pendulum-v1 experiment start with priors
2024-04-15 15:57:39,352 [MainThread  ] [INFO ] Total Reward -1467.4366926814273, Theta 3.730933666229248, Last State [ 3.7309337  -0.93140084]
2024-04-15 15:57:39,352 [MainThread  ] [INFO ] 
2024-04-15 15:57:39,357 [MainThread  ] [INFO ] Total Reward -1506.6841827654541, Theta 3.777503728866577, Last State [ 3.7775037  -0.18596792]
2024-04-15 15:57:39,357 [MainThread  ] [INFO ] 
2024-04-15 15:57:39,361 [MainThread  ] [INFO ] Total Reward -1506.6894655761132, Theta 3.7885491847991943, Last State [3.7885492  0.11712597]
2024-04-15 15:57:39,361 [MainThread  ] [INFO ] 
2024-04-15 15:57:39,366 [MainThread  ] [INFO ] Total Reward -1457.967080643616, Theta 3.5329015254974365, Last State [ 3.5329015 -2.3123813]
2024-04-15 15:57:39,366 [MainThread  ] [INFO ] 
2024-04-15 15:57:39,370 [MainThread  ] [INFO ] Total Reward -1482.759854871135, Theta 3.7775039672851562, Last State [ 3.777504   -0.18596797]
2024-04-15 15:57:39,370 [MainThread  ] [INFO ] 
2024-04-15 15:57:39,370 [MainThread  ] [INFO ] Finish
2024-04-15 15:57:39,370 [MainThread  ] [INFO ] 
2024-04-15 15:57:39,370 [MainThread  ] [INFO ] Iteration 3
2024-04-15 15:57:39,371 [MainThread  ] [INFO ] Pendulum-v1 experiment start with Lambda 0.0
2024-04-15 15:57:39,371 [MainThread  ] [INFO ] Episode 0
2024-04-15 15:57:39,371 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:57:39,371 [MainThread  ] [INFO ] 
2024-04-15 15:57:40,578 [MainThread  ] [INFO ] Total Reward -391.0638860571327, Theta 0.0033304449170827866, Last State [ 0.00333044 -0.65110946], Lambda Mix 0.0
2024-04-15 15:57:40,578 [MainThread  ] [INFO ] 
2024-04-15 15:57:40,578 [MainThread  ] [INFO ] Episode 1
2024-04-15 15:57:40,578 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:57:40,578 [MainThread  ] [INFO ] 
2024-04-15 15:57:41,778 [MainThread  ] [INFO ] Total Reward -514.6553327930956, Theta 0.04237248748540878, Last State [0.04237249 0.34417304], Lambda Mix 0.0
2024-04-15 15:57:41,779 [MainThread  ] [INFO ] 
2024-04-15 15:57:41,779 [MainThread  ] [INFO ] Episode 2
2024-04-15 15:57:41,779 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:57:41,779 [MainThread  ] [INFO ] 
2024-04-15 15:57:42,972 [MainThread  ] [INFO ] Total Reward -517.0645935221698, Theta 0.06103662773966789, Last State [ 0.06103663 -0.32623675], Lambda Mix 0.0
2024-04-15 15:57:42,972 [MainThread  ] [INFO ] 
2024-04-15 15:57:42,972 [MainThread  ] [INFO ] Episode 3
2024-04-15 15:57:42,972 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:57:42,972 [MainThread  ] [INFO ] 
2024-04-15 15:57:44,159 [MainThread  ] [INFO ] Total Reward -128.80854440149216, Theta 0.015461296774446964, Last State [ 0.0154613  -0.18888557], Lambda Mix 0.0
2024-04-15 15:57:44,159 [MainThread  ] [INFO ] 
2024-04-15 15:57:44,159 [MainThread  ] [INFO ] Episode 4
2024-04-15 15:57:44,159 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:57:44,159 [MainThread  ] [INFO ] 
2024-04-15 15:57:45,346 [MainThread  ] [INFO ] Total Reward -258.8483150311669, Theta 6.256457805633545, Last State [ 6.256458   -0.19413793], Lambda Mix 0.0
2024-04-15 15:57:45,346 [MainThread  ] [INFO ] 
2024-04-15 15:57:45,346 [MainThread  ] [INFO ] Episode 5
2024-04-15 15:57:45,346 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:57:45,346 [MainThread  ] [INFO ] 
2024-04-15 15:57:46,515 [MainThread  ] [INFO ] Total Reward -381.67166333323405, Theta 6.274736404418945, Last State [ 6.2747364  -0.22960006], Lambda Mix 0.0
2024-04-15 15:57:46,515 [MainThread  ] [INFO ] 
2024-04-15 15:57:46,515 [MainThread  ] [INFO ] Episode 6
2024-04-15 15:57:46,515 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:57:46,515 [MainThread  ] [INFO ] 
2024-04-15 15:57:47,668 [MainThread  ] [INFO ] Total Reward -389.39670564574897, Theta 0.0016312843654304743, Last State [0.00163128 0.11929388], Lambda Mix 0.0
2024-04-15 15:57:47,668 [MainThread  ] [INFO ] 
2024-04-15 15:57:47,668 [MainThread  ] [INFO ] Episode 7
2024-04-15 15:57:47,668 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:57:47,668 [MainThread  ] [INFO ] 
2024-04-15 15:57:48,836 [MainThread  ] [INFO ] Total Reward -660.3620499703741, Theta 4.219513893127441, Last State [ 4.219514 -5.324339], Lambda Mix 0.0
2024-04-15 15:57:48,836 [MainThread  ] [INFO ] 
2024-04-15 15:57:48,836 [MainThread  ] [INFO ] Episode 8
2024-04-15 15:57:48,836 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:57:48,836 [MainThread  ] [INFO ] 
2024-04-15 15:57:50,007 [MainThread  ] [INFO ] Total Reward -261.2556438190703, Theta 5.693498611450195, Last State [ 5.6934986 -0.907295 ], Lambda Mix 0.0
2024-04-15 15:57:50,007 [MainThread  ] [INFO ] 
2024-04-15 15:57:50,007 [MainThread  ] [INFO ] Episode 9
2024-04-15 15:57:50,007 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:57:50,007 [MainThread  ] [INFO ] 
2024-04-15 15:57:51,229 [MainThread  ] [INFO ] Total Reward -258.19140087043564, Theta 6.282823085784912, Last State [ 6.282823  -0.1366397], Lambda Mix 0.0
2024-04-15 15:57:51,229 [MainThread  ] [INFO ] 
2024-04-15 15:57:51,229 [MainThread  ] [INFO ] Episode 10
2024-04-15 15:57:51,229 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:57:51,229 [MainThread  ] [INFO ] 
2024-04-15 15:57:52,480 [MainThread  ] [INFO ] Total Reward -503.70906080614844, Theta 4.992093563079834, Last State [ 4.9920936 -2.9837599], Lambda Mix 0.0
2024-04-15 15:57:52,480 [MainThread  ] [INFO ] 
2024-04-15 15:57:52,480 [MainThread  ] [INFO ] Episode 11
2024-04-15 15:57:52,480 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:57:52,480 [MainThread  ] [INFO ] 
2024-04-15 15:57:53,655 [MainThread  ] [INFO ] Total Reward -505.6291154738347, Theta 6.278690338134766, Last State [ 6.2786903  -0.00860481], Lambda Mix 0.0
2024-04-15 15:57:53,655 [MainThread  ] [INFO ] 
2024-04-15 15:57:53,655 [MainThread  ] [INFO ] Episode 12
2024-04-15 15:57:53,655 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:57:53,655 [MainThread  ] [INFO ] 
2024-04-15 15:57:54,856 [MainThread  ] [INFO ] Total Reward -0.7437094198561751, Theta 6.27709436416626, Last State [6.2770944  0.08014543], Lambda Mix 0.0
2024-04-15 15:57:54,856 [MainThread  ] [INFO ] 
2024-04-15 15:57:54,856 [MainThread  ] [INFO ] Episode 13
2024-04-15 15:57:54,856 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:57:54,856 [MainThread  ] [INFO ] 
2024-04-15 15:57:56,060 [MainThread  ] [INFO ] Total Reward -249.32520532259522, Theta 6.248788833618164, Last State [6.248789   0.02731037], Lambda Mix 0.0
2024-04-15 15:57:56,060 [MainThread  ] [INFO ] 
2024-04-15 15:57:56,060 [MainThread  ] [INFO ] Episode 14
2024-04-15 15:57:56,060 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:57:56,060 [MainThread  ] [INFO ] 
2024-04-15 15:57:57,236 [MainThread  ] [INFO ] Total Reward -250.93836431104575, Theta 0.009548651054501534, Last State [0.00954865 0.19370264], Lambda Mix 0.0
2024-04-15 15:57:57,236 [MainThread  ] [INFO ] 
2024-04-15 15:57:57,236 [MainThread  ] [INFO ] Episode 15
2024-04-15 15:57:57,236 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:57:57,236 [MainThread  ] [INFO ] 
2024-04-15 15:57:58,411 [MainThread  ] [INFO ] Total Reward -124.19719179109974, Theta 6.27633810043335, Last State [ 6.276338   -0.01801456], Lambda Mix 0.0
2024-04-15 15:57:58,412 [MainThread  ] [INFO ] 
2024-04-15 15:57:58,412 [MainThread  ] [INFO ] Episode 16
2024-04-15 15:57:58,412 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:57:58,412 [MainThread  ] [INFO ] 
2024-04-15 15:57:59,624 [MainThread  ] [INFO ] Total Reward -122.10453107647645, Theta 0.0021331121679395437, Last State [ 0.00213311 -0.07604452], Lambda Mix 0.0
2024-04-15 15:57:59,624 [MainThread  ] [INFO ] 
2024-04-15 15:57:59,624 [MainThread  ] [INFO ] Episode 17
2024-04-15 15:57:59,624 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:57:59,624 [MainThread  ] [INFO ] 
2024-04-15 15:58:00,812 [MainThread  ] [INFO ] Total Reward -238.588137806506, Theta 6.279969692230225, Last State [ 6.2799697  -0.08941377], Lambda Mix 0.0
2024-04-15 15:58:00,812 [MainThread  ] [INFO ] 
2024-04-15 15:58:00,812 [MainThread  ] [INFO ] Episode 18
2024-04-15 15:58:00,812 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:58:00,812 [MainThread  ] [INFO ] 
2024-04-15 15:58:02,005 [MainThread  ] [INFO ] Total Reward -883.9840471331407, Theta 6.005120277404785, Last State [ 6.0051203 -0.0678532], Lambda Mix 0.0
2024-04-15 15:58:02,005 [MainThread  ] [INFO ] 
2024-04-15 15:58:02,005 [MainThread  ] [INFO ] Episode 19
2024-04-15 15:58:02,005 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:58:02,005 [MainThread  ] [INFO ] 
2024-04-15 15:58:03,252 [MainThread  ] [INFO ] Total Reward -1.2901605213489786, Theta 6.25540828704834, Last State [6.2554083  0.01076923], Lambda Mix 0.0
2024-04-15 15:58:03,252 [MainThread  ] [INFO ] 
2024-04-15 15:58:03,252 [MainThread  ] [INFO ] Episode 20
2024-04-15 15:58:03,252 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:58:03,252 [MainThread  ] [INFO ] 
2024-04-15 15:58:04,453 [MainThread  ] [INFO ] Total Reward -126.67676882496745, Theta 6.263798713684082, Last State [ 6.2637987  -0.08155873], Lambda Mix 0.0
2024-04-15 15:58:04,453 [MainThread  ] [INFO ] 
2024-04-15 15:58:04,453 [MainThread  ] [INFO ] Episode 21
2024-04-15 15:58:04,453 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:58:04,453 [MainThread  ] [INFO ] 
2024-04-15 15:58:05,666 [MainThread  ] [INFO ] Total Reward -577.8852985582333, Theta 0.012535493820905685, Last State [0.01253549 0.32608414], Lambda Mix 0.0
2024-04-15 15:58:05,666 [MainThread  ] [INFO ] 
2024-04-15 15:58:05,666 [MainThread  ] [INFO ] Episode 22
2024-04-15 15:58:05,666 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:58:05,666 [MainThread  ] [INFO ] 
2024-04-15 15:58:06,855 [MainThread  ] [INFO ] Total Reward -248.26344462117584, Theta 6.279870986938477, Last State [ 6.279871   -0.26510602], Lambda Mix 0.0
2024-04-15 15:58:06,855 [MainThread  ] [INFO ] 
2024-04-15 15:58:06,855 [MainThread  ] [INFO ] Episode 23
2024-04-15 15:58:06,855 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:58:06,855 [MainThread  ] [INFO ] 
2024-04-15 15:58:08,036 [MainThread  ] [INFO ] Total Reward -244.96485134229198, Theta 6.280486106872559, Last State [ 6.280486   -0.15319286], Lambda Mix 0.0
2024-04-15 15:58:08,036 [MainThread  ] [INFO ] 
2024-04-15 15:58:08,036 [MainThread  ] [INFO ] Episode 24
2024-04-15 15:58:08,036 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:58:08,036 [MainThread  ] [INFO ] 
2024-04-15 15:58:09,236 [MainThread  ] [INFO ] Total Reward -126.16018935163147, Theta 6.282583236694336, Last State [ 6.282583   -0.08234686], Lambda Mix 0.0
2024-04-15 15:58:09,236 [MainThread  ] [INFO ] 
2024-04-15 15:58:09,236 [MainThread  ] [INFO ] Episode 25
2024-04-15 15:58:09,236 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:58:09,236 [MainThread  ] [INFO ] 
2024-04-15 15:58:10,421 [MainThread  ] [INFO ] Total Reward -252.36573670896044, Theta 6.261882781982422, Last State [ 6.261883   -0.10990555], Lambda Mix 0.0
2024-04-15 15:58:10,421 [MainThread  ] [INFO ] 
2024-04-15 15:58:10,421 [MainThread  ] [INFO ] Episode 26
2024-04-15 15:58:10,422 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:58:10,422 [MainThread  ] [INFO ] 
2024-04-15 15:58:11,614 [MainThread  ] [INFO ] Total Reward -249.84720798063842, Theta 6.276454925537109, Last State [6.276455   0.05297505], Lambda Mix 0.0
2024-04-15 15:58:11,614 [MainThread  ] [INFO ] 
2024-04-15 15:58:11,614 [MainThread  ] [INFO ] Episode 27
2024-04-15 15:58:11,614 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:58:11,614 [MainThread  ] [INFO ] 
2024-04-15 15:58:12,791 [MainThread  ] [INFO ] Total Reward -385.36336224765114, Theta 6.276444911956787, Last State [6.276445   0.04216016], Lambda Mix 0.0
2024-04-15 15:58:12,791 [MainThread  ] [INFO ] 
2024-04-15 15:58:12,791 [MainThread  ] [INFO ] Episode 28
2024-04-15 15:58:12,791 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:58:12,791 [MainThread  ] [INFO ] 
2024-04-15 15:58:13,972 [MainThread  ] [INFO ] Total Reward -128.84050293054872, Theta 0.008316725492477417, Last State [0.00831673 0.19181356], Lambda Mix 0.0
2024-04-15 15:58:13,972 [MainThread  ] [INFO ] 
2024-04-15 15:58:13,972 [MainThread  ] [INFO ] Episode 29
2024-04-15 15:58:13,972 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:58:13,972 [MainThread  ] [INFO ] 
2024-04-15 15:58:15,153 [MainThread  ] [INFO ] Total Reward -122.37185153053014, Theta 0.013091851025819778, Last State [0.01309185 0.286246  ], Lambda Mix 0.0
2024-04-15 15:58:15,153 [MainThread  ] [INFO ] 
2024-04-15 15:58:15,153 [MainThread  ] [INFO ] Episode 30
2024-04-15 15:58:15,153 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:58:15,153 [MainThread  ] [INFO ] 
2024-04-15 15:58:16,344 [MainThread  ] [INFO ] Total Reward -128.87475149318732, Theta 6.277966499328613, Last State [ 6.2779665  -0.12535541], Lambda Mix 0.0
2024-04-15 15:58:16,344 [MainThread  ] [INFO ] 
2024-04-15 15:58:16,344 [MainThread  ] [INFO ] Episode 31
2024-04-15 15:58:16,344 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:58:16,345 [MainThread  ] [INFO ] 
2024-04-15 15:58:17,524 [MainThread  ] [INFO ] Total Reward -133.17895505008133, Theta 0.00045947812031954527, Last State [0.00045948 0.24224898], Lambda Mix 0.0
2024-04-15 15:58:17,524 [MainThread  ] [INFO ] 
2024-04-15 15:58:17,524 [MainThread  ] [INFO ] Episode 32
2024-04-15 15:58:17,524 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:58:17,524 [MainThread  ] [INFO ] 
2024-04-15 15:58:18,701 [MainThread  ] [INFO ] Total Reward -238.16371543938286, Theta 0.011903934180736542, Last State [0.01190393 0.04085168], Lambda Mix 0.0
2024-04-15 15:58:18,701 [MainThread  ] [INFO ] 
2024-04-15 15:58:18,701 [MainThread  ] [INFO ] Episode 33
2024-04-15 15:58:18,701 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:58:18,701 [MainThread  ] [INFO ] 
2024-04-15 15:58:19,893 [MainThread  ] [INFO ] Total Reward -249.0597904678772, Theta 0.01418524980545044, Last State [0.01418525 0.03887226], Lambda Mix 0.0
2024-04-15 15:58:19,893 [MainThread  ] [INFO ] 
2024-04-15 15:58:19,893 [MainThread  ] [INFO ] Episode 34
2024-04-15 15:58:19,893 [MainThread  ] [INFO ] Replay Buffer 10000
2024-04-15 15:58:19,893 [MainThread  ] [INFO ] 
2024-04-15 15:58:21,088 [MainThread  ] [INFO ] Total Reward -254.72182000482826, Theta 0.008655114099383354, Last State [0.00865511 0.23123878], Lambda Mix 0.0
2024-04-15 15:58:21,088 [MainThread  ] [INFO ] 
2024-04-15 15:58:21,088 [MainThread  ] [INFO ] Episode 35
2024-04-15 15:58:21,088 [MainThread  ] [INFO ] Replay Buffer 10000
